product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate
WC029902,Jeans,Wide-Leg Jeans,Denim,Black,L,Spring,Minimalist,43.97,15,0.0,0,81,8,0.11
WC029903,Tops,Bodysuit,Cotton Blend,Blue,M,Autumn,Bohemian,32.15,10,5.0,6,39,173,0.12
WC029904,Sets,Lounge Set,Polyester,Black,M,Autumn,Streetwear,80.26,15,5.0,3,0,58,0.07
WC029905,Sweaters,Oversized Sweater,Wool,Blue,L,Winter,Formal,62.14,0,4.3,2,90,26,0.07
WC029906,Cardigans,Long Cardigan,Viscose,Purple,M,Autumn,Elegant,63.1,30,3.4,5,94,88,0.12
WC029907,Cardigans,Button-up Cardigan,Linen,Purple,XL,Summer,Bohemian,35.3,0,3.6,2,5,37,0.08
WC029908,Jumpsuits,Evening Jumpsuit,Polyester,Blue,M,Spring,Streetwear,89.72,5,4.3,8,2,208,0.06
WC029909,Jeans,Skinny Jeans,Denim,Navy,S,Winter,Minimalist,90.94,25,0.0,0,90,18,0.1
WC029910,Jeans,Skinny Jeans,Denim,Black,XL,All Season,Business Casual,72.93,10,4.3,46,7,690,0.14
WC029911,Jackets,Blazer,Polyester,Black,XL,All Season,Casual,140.18,0,0.0,0,72,2,0.07
WC029912,Blouses,Button-Up Blouse,Cotton,Black,L,All Season,Formal,50.73,30,4.6,9,18,180,0.12
WC029913,Sweaters,Knit Sweater,Polyester Blend,Brown,M,Winter,Casual,81.08,5,4.8,2,48,32,0.11
WC029914,T-Shirts,Graphic T-Shirt,Cotton,Blue,S,All Season,Casual,30.7,30,0.0,0,13,7,0.1
WC029915,Coats,Wool Coat,Polyester Blend,Brown,S,Winter,Minimalist,150.72,10,0.0,0,80,7,0.11
WC029916,Trousers,Cargo Pants,Cotton,Beige,XS,Autumn,Formal,106.76,0,5.0,1,86,19,0.07
WC029917,Coats,Long Coat,Wool,Green,M,Winter,Bohemian,201.8,5,3.3,5,0,59,0.19
WC029918,Cardigans,Long Cardigan,Viscose,Beige,S,Spring,Business Casual,55.97,0,4.2,6,17,104,0.1
WC029919,Sweaters,Knit Sweater,Cotton,Pink,XL,Autumn,Streetwear,31.44,0,0.0,0,11,4,0.12
WC029920,Jackets,Bomber Jacket,Leather,Brown,M,Autumn,Streetwear,84.05,0,0.0,0,24,9,0.1
WC029921,Blouses,Wrap Blouse,Cotton,Red,XL,Summer,Business Casual,31.56,40,4.1,4,64,154,0.11
WC029922,Sweaters,Oversized Sweater,Wool,Black,XS,Winter,Elegant,73.94,25,4.4,2,0,78,0.07
WC029923,Trousers,Cargo Pants,Linen,Green,L,All Season,Formal,48.59,0,0.0,0,4,36,0.11
WC029924,Skirts,Mini Skirt,Cotton,Navy,S,Autumn,Minimalist,65.41,0,4.6,58,76,611,0.11
WC029925,Skirts,Pleated Skirt,Cotton Blend,Black,L,Winter,Casual,39.5,15,4.0,8,64,87,0.07
WC029926,Tops,Tank Top,Cotton,Red,M,Spring,Streetwear,17.04,10,5.0,5,9,111,0.08
WC029927,Jackets,Leather Jacket,Denim,White,L,Spring,Casual,137.05,0,5.0,3,2,141,0.1
WC029928,Jumpsuits,Romper,Cotton,Navy,L,All Season,Streetwear,39.1,40,4.0,1,31,28,0.07
WC029929,Cardigans,Button-up Cardigan,Cotton,Brown,S,Spring,Bohemian,58.31,0,4.1,3,95,48,0.07
WC029930,Sets,Lounge Set,Polyester Blend,Green,M,Spring,Business Casual,97.18,40,4.8,1,2,30,0.12
WC029931,Tops,Tank Top,Cotton Blend,Black,L,Winter,Business Casual,25.16,15,5.0,27,21,456,0.11
WC029932,Activewear,Leggings,Polyester Blend,Red,L,Autumn,Sporty,51.33,25,3.6,2,8,33,0.11
WC029933,T-Shirts,V-Neck T-Shirt,Cotton Blend,Black,M,Summer,Casual,18.13,15,3.9,8,52,165,0.08
WC029934,Coats,Trench Coat,Polyester Blend,Black,L,Winter,Formal,159.59,15,3.7,17,12,604,0.09
WC029935,Trousers,Wide-Leg Trousers,Cotton,White,M,All Season,Business Casual,54.07,0,4.3,4,12,46,0.1
WC029936,Tops,Long Sleeve Top,Cotton,Red,S,All Season,Minimalist,24.32,0,4.4,5,32,83,0.12
WC029937,Jackets,Leather Jacket,Polyester,Black,M,Autumn,Streetwear,71.89,0,4.0,7,10,179,0.06
WC029938,Tops,Tank Top,Cotton,White,M,Autumn,Business Casual,41.55,0,4.0,4,26,287,0.12
WC029939,Dresses,Shirt Dress,Cotton Blend,Purple,M,Winter,Formal,87.08,0,4.5,4,67,52,0.12
WC029940,Trousers,Wide-Leg Trousers,Cotton,Brown,M,Spring,Business Casual,88.05,25,0.0,0,4,16,0.08
WC029941,T-Shirts,Graphic T-Shirt,Cotton Blend,White,L,Spring,Casual,23.21,20,3.1,6,17,273,0.18
WC029942,Sweaters,Turtleneck,Wool,Blue,M,Winter,Business Casual,30.93,15,4.0,6,123,131,0.07
WC029943,T-Shirts,Graphic T-Shirt,Cotton,Black,M,Summer,Casual,32.77,0,4.0,6,37,101,0.12
WC029944,Sweaters,Crewneck Sweater,Wool,White,M,Autumn,Elegant,74.31,0,2.7,3,121,86,0.19
WC029945,Jackets,Leather Jacket,Denim,Blue,S,Autumn,Casual,75.31,15,3.3,1,0,32,0.15
WC029946,T-Shirts,Basic T-Shirt,Cotton,Black,L,Spring,Casual,15.42,10,0.0,0,54,3,0.06
WC029947,Dresses,Mini Dress,Cotton Blend,Gray,M,Autumn,Streetwear,73.99,20,3.7,1,32,22,0.16
WC029948,Sweaters,Oversized Sweater,Wool,Navy,XS,Autumn,Business Casual,72.77,0,3.3,1,82,28,0.14
WC029949,Trousers,Cargo Pants,Cotton,Blue,XXL,Autumn,Minimalist,65.39,0,4.9,1,67,63,0.08
WC029950,Jeans,Straight Jeans,Denim,Brown,M,All Season,Business Casual,58.38,0,3.8,3,13,93,0.11
WC029951,Blouses,Button-Up Blouse,Cotton Blend,Pink,XS,Spring,Formal,49.58,0,4.7,2,64,34,0.08
WC029952,Coats,Wool Coat,Wool,Pink,M,Winter,Elegant,107.42,20,3.6,4,12,86,0.09
WC029953,Skirts,Maxi Skirt,Cotton Blend,Navy,S,All Season,Elegant,77.62,0,4.7,4,43,48,0.09
WC029954,Dresses,Maxi Dress,Viscose,Navy,XXL,Winter,Formal,88.33,0,4.7,6,21,70,0.11
WC029955,Activewear,Athletic Top,Nylon,Beige,S,Summer,Sporty,75.98,5,0.0,0,52,13,0.1
WC029956,Blouses,Peplum Blouse,Cotton,Pink,L,Summer,Business Casual,34.77,0,4.7,11,19,179,0.11
WC029957,Trousers,Straight Trousers,Polyester Blend,Black,XL,Spring,Formal,89.66,15,5.0,2,35,49,0.08
WC029958,Jackets,Bomber Jacket,Polyester,Pink,S,All Season,Streetwear,100.81,10,3.5,11,58,119,0.11
WC029959,Sweaters,Oversized Sweater,Wool,White,S,Autumn,Minimalist,67.08,0,4.2,1,0,31,0.07
WC029960,Jeans,Skinny Jeans,Denim,Pink,M,Autumn,Streetwear,82.78,0,3.8,4,3,52,0.1
WC029961,Jackets,Denim Jacket,Polyester,Beige,L,Autumn,Business Casual,50.53,0,4.4,2,0,41,0.06
WC029962,Sweaters,Oversized Sweater,Cotton,White,S,Winter,Casual,36.95,0,3.3,15,64,185,0.18
WC029963,Blouses,Wrap Blouse,Polyester,Black,L,Autumn,Formal,35.38,15,4.0,3,129,37,0.13
WC029964,Skirts,Midi Skirt,Polyester,Gray,M,All Season,Streetwear,58.52,0,0.0,0,0,4,0.07
WC029965,Tops,Tank Top,Viscose,Pink,XL,Autumn,Minimalist,42.34,0,4.6,19,59,418,0.08
WC029966,Skirts,Midi Skirt,Polyester Blend,Navy,M,Spring,Bohemian,45.74,0,0.0,0,32,8,0.06
WC029967,T-Shirts,V-Neck T-Shirt,Cotton,Blue,XL,Summer,Casual,13.78,10,0.0,0,105,17,0.09
WC029968,Dresses,Bodycon Dress,Polyester,Red,M,Spring,Streetwear,44.34,0,4.2,3,0,55,0.17
WC029969,Sweaters,Knit Sweater,Cotton,White,S,Autumn,Elegant,31.95,15,5.0,6,68,74,0.13
WC029970,Sets,Skirt Set,Polyester Blend,Beige,M,Spring,Formal,54.01,20,0.0,0,2,36,0.07
WC029971,Dresses,Maxi Dress,Linen,White,L,Summer,Business Casual,146.46,0,4.4,1,5,17,0.1
WC029972,Blouses,Peplum Blouse,Polyester Blend,Navy,M,All Season,Minimalist,52.76,0,0.0,0,36,12,0.13
WC029973,T-Shirts,Graphic T-Shirt,Cotton,Red,XS,Spring,Casual,15.0,30,3.7,94,56,1644,0.06
WC029974,Blouses,Peplum Blouse,Cotton,Black,L,Summer,Formal,26.12,30,3.2,2,121,45,0.16
WC029975,Jumpsuits,Utility Jumpsuit,Viscose,Green,M,Autumn,Formal,103.65,0,4.2,27,0,428,0.08
WC029976,Blouses,Wrap Blouse,Linen,Beige,XL,All Season,Formal,73.27,0,0.0,0,191,4,0.07
WC029977,Tops,Tank Top,Cotton,Beige,S,Spring,Business Casual,41.77,15,3.9,1,39,17,0.06
WC029978,Coats,Trench Coat,Wool,White,L,Winter,Business Casual,69.53,10,0.0,0,16,59,0.1
WC029979,Trousers,Cargo Pants,Cotton Blend,Beige,M,Autumn,Business Casual,58.63,5,4.3,13,223,350,0.08
WC029980,Dresses,Mini Dress,Linen,Beige,XL,Spring,Bohemian,115.08,0,3.8,4,35,90,0.12
WC029981,Trousers,Straight Trousers,Cotton Blend,Blue,XS,Autumn,Business Casual,40.77,30,4.7,2,13,39,0.12
WC029982,Blouses,Button-Up Blouse,Cotton Blend,Purple,S,Summer,Formal,60.09,0,5.0,6,34,94,0.06
WC029983,Skirts,Midi Skirt,Cotton,White,S,Spring,Business Casual,33.44,0,4.7,3,18,40,0.13
WC029984,T-Shirts,Graphic T-Shirt,Cotton Blend,White,XL,Summer,Casual,27.91,30,3.9,3,54,52,0.06
WC029985,Dresses,Bodycon Dress,Polyester Blend,Gray,L,Autumn,Bohemian,36.31,0,4.0,8,63,123,0.14
WC029986,Tops,Crop Top,Cotton,Blue,M,Spring,Bohemian,19.26,10,0.0,0,59,8,0.07
WC029987,Tops,Crop Top,Cotton Blend,Beige,L,Summer,Elegant,20.4,20,3.7,2,39,108,0.09
WC029988,Blouses,Peplum Blouse,Viscose,Red,XS,Spring,Minimalist,26.32,10,4.9,2,14,183,0.12
WC029989,Sweaters,Knit Sweater,Wool,Green,L,Winter,Elegant,102.95,15,0.0,0,235,16,0.06
WC029990,Tops,Tank Top,Cotton,White,XXL,Summer,Casual,42.96,0,2.8,6,18,284,0.15
WC029991,Tops,Crop Top,Cotton,Beige,L,All Season,Business Casual,26.95,15,0.0,0,8,13,0.08
WC029992,Trousers,Straight Trousers,Cotton,Black,S,Autumn,Business Casual,49.58,0,3.4,4,80,268,0.17
WC029993,Trousers,Wide-Leg Trousers,Cotton,White,XS,All Season,Formal,76.78,0,4.3,2,34,89,0.12
WC029994,Tops,Tank Top,Cotton,Black,L,Winter,Bohemian,17.5,0,4.4,1,0,11,0.09
WC029995,Tops,Crop Top,Cotton,Black,M,Summer,Bohemian,15.08,10,0.0,0,23,6,0.08
WC029996,Dresses,Wrap Dress,Polyester,Pink,L,All Season,Minimalist,57.08,0,4.3,1,32,40,0.16
WC029997,Blouses,Button-Up Blouse,Cotton Blend,Pink,M,Summer,Minimalist,57.86,10,4.1,4,35,46,0.11
WC029998,Trousers,Cargo Pants,Polyester,Beige,L,All Season,Business Casual,68.43,0,4.6,24,20,266,0.09
WC029999,Skirts,Maxi Skirt,Cotton Blend,Gray,M,Autumn,Minimalist,65.52,0,4.0,1,71,30,0.09
WC030000,Sets,Lounge Set,Cotton Blend,Black,S,Autumn,Elegant,49.66,10,0.0,0,10,8,0.11
WC030001,T-Shirts,V-Neck T-Shirt,Cotton Blend,Gray,XXL,All Season,Casual,21.41,30,4.0,2,17,29,0.08
WC030002,Tops,Tank Top,Cotton,White,M,All Season,Bohemian,41.65,40,5.0,32,54,373,0.1
WC030003,Dresses,Mini Dress,Cotton Blend,Gray,M,All Season,Business Casual,129.05,0,0.0,0,2,10,0.13
WC030004,Jeans,Wide-Leg Jeans,Denim,Beige,M,Spring,Business Casual,36.82,0,0.0,0,21,19,0.12
WC030005,Sets,Lounge Set,Cotton Blend,White,XL,Autumn,Bohemian,107.68,10,3.6,46,1,528,0.08
WC030006,Tops,Crop Top,Cotton,White,XXL,Winter,Casual,19.4,30,3.8,9,0,107,0.1
WC030007,Blouses,Wrap Blouse,Polyester,Black,L,All Season,Minimalist,48.06,0,0.0,0,3,8,0.12
WC030008,Skirts,Midi Skirt,Cotton,Gray,M,Summer,Business Casual,68.48,10,4.4,9,23,95,0.12
WC030009,Tops,Tank Top,Cotton,Navy,L,Winter,Casual,25.5,25,0.0,0,134,36,0.12
WC030010,Coats,Puffer Coat,Polyester Blend,Black,M,Winter,Streetwear,197.17,0,4.5,2,62,36,0.12
WC030011,T-Shirts,V-Neck T-Shirt,Cotton,White,M,All Season,Casual,33.6,0,0.0,0,70,4,0.08
WC030012,Cardigans,Long Cardigan,Polyester Blend,Black,L,Summer,Minimalist,62.88,30,0.0,0,80,58,0.06
WC030013,Sweaters,Oversized Sweater,Wool,Blue,M,Autumn,Casual,45.64,15,4.3,9,44,129,0.12
WC030014,Tops,Long Sleeve Top,Cotton,Blue,M,Autumn,Minimalist,37.28,0,4.1,3,70,88,0.1
WC030015,Sweaters,Turtleneck,Polyester Blend,White,M,Autumn,Minimalist,69.55,0,4.2,1,8,20,0.1
WC030016,Trousers,Tailored Trousers,Cotton Blend,Black,S,Spring,Formal,48.66,15,3.9,11,47,174,0.1
WC030017,Cardigans,Long Cardigan,Cotton Blend,Black,XL,Winter,Casual,60.16,10,5.0,1,32,18,0.12
WC030018,Blouses,Peplum Blouse,Cotton,White,M,Spring,Business Casual,32.57,0,3.6,7,53,486,0.11
WC030019,Dresses,Wrap Dress,Cotton Blend,Black,M,Autumn,Business Casual,46.73,0,4.4,2,1,76,0.12
WC030020,Dresses,Mini Dress,Linen,White,L,Spring,Formal,62.0,0,3.4,1,1,14,0.2
WC030021,Sets,Matching Suit,Linen,Beige,S,Summer,Casual,57.6,15,0.0,0,7,17,0.11
WC030022,Cardigans,Button-up Cardigan,Viscose,Gray,XL,Autumn,Streetwear,39.82,0,4.8,1,2,18,0.1
WC030023,Loungewear,Lounge Set,Linen,White,M,Summer,Casual,78.18,25,4.7,16,60,168,0.1
WC030024,Jeans,Wide-Leg Jeans,Denim,Green,M,Summer,Casual,67.47,0,4.9,3,14,136,0.11
WC030025,Tops,Bodysuit,Viscose,Red,S,Winter,Casual,17.59,0,4.7,6,71,76,0.09
WC030026,Activewear,Leggings,Polyester,Blue,XS,Autumn,Sporty,63.29,0,4.1,1,17,18,0.08
WC030027,Loungewear,Lounge Set,Cotton,Beige,S,Spring,Casual,60.6,0,0.0,0,123,6,0.08
WC030028,Sets,Matching Suit,Polyester,Gray,S,All Season,Formal,91.28,0,0.0,0,46,7,0.11
WC030029,Coats,Puffer Coat,Wool,White,S,Autumn,Business Casual,173.0,25,4.5,18,50,261,0.1
WC030030,Jumpsuits,Evening Jumpsuit,Polyester,Black,XS,Winter,Bohemian,54.71,20,0.0,0,22,20,0.06
WC030031,Jackets,Blazer,Leather,Gray,S,Autumn,Streetwear,131.92,5,4.1,43,55,464,0.12
WC030032,Dresses,Shirt Dress,Cotton,Black,S,Spring,Elegant,44.13,10,4.9,6,19,74,0.16
WC030033,Loungewear,Lounge Set,Linen,Blue,M,Summer,Casual,74.42,0,4.0,1,0,32,0.09
WC030034,T-Shirts,Basic T-Shirt,Viscose,Purple,M,Spring,Casual,13.61,0,0.0,0,15,29,0.09
WC030035,Dresses,Bodycon Dress,Polyester,Black,L,Spring,Formal,104.98,10,3.9,15,21,655,0.13
WC030036,Activewear,Sports Bra,Polyester,Brown,M,All Season,Sporty,61.63,15,4.5,14,18,190,0.12
WC030037,T-Shirts,V-Neck T-Shirt,Cotton Blend,Black,M,Summer,Casual,21.28,20,0.0,0,177,28,0.07
WC030038,T-Shirts,Graphic T-Shirt,Cotton,White,L,Spring,Casual,31.66,0,0.0,0,33,8,0.09
WC030039,Dresses,Maxi Dress,Cotton,White,XL,Winter,Casual,107.63,30,4.4,16,47,286,0.15
WC030040,Tops,Long Sleeve Top,Cotton,Beige,S,Winter,Casual,41.54,0,4.2,25,12,286,0.12
WC030041,Jeans,Skinny Jeans,Denim,Brown,L,Winter,Casual,30.97,20,4.8,1,3,110,0.16
WC030042,Coats,Wool Coat,Cotton,White,L,Winter,Minimalist,126.28,0,3.7,5,2,126,0.09
WC030043,Dresses,Mini Dress,Polyester,White,L,Autumn,Business Casual,104.19,0,5.0,4,21,87,0.13
WC030044,T-Shirts,V-Neck T-Shirt,Cotton,Pink,M,Spring,Casual,25.75,25,0.0,0,30,18,0.09
WC030045,Jackets,Blazer,Denim,Yellow,L,Autumn,Streetwear,103.28,50,0.0,0,13,12,0.07
WC030046,Trousers,Cargo Pants,Viscose,Purple,L,Autumn,Business Casual,80.96,15,0.0,0,41,4,0.09
WC030047,T-Shirts,Basic T-Shirt,Cotton,Beige,XXL,Spring,Casual,24.43,0,3.5,37,4,437,0.11
WC030048,Dresses,Maxi Dress,Cotton,Green,M,Autumn,Elegant,85.15,5,4.2,2,40,60,0.16
WC030049,Activewear,Leggings,Polyester,Pink,S,Autumn,Sporty,35.79,15,0.0,0,19,2,0.1
WC030050,Trousers,Wide-Leg Trousers,Cotton Blend,Navy,S,Spring,Business Casual,59.87,10,4.3,1,5,27,0.11
WC030051,Jackets,Blazer,Denim,Black,L,Autumn,Streetwear,110.32,25,0.0,0,23,5,0.12
WC030052,Sweaters,Knit Sweater,Cotton,Black,XL,Winter,Business Casual,77.51,10,0.0,0,11,11,0.07
WC030053,Activewear,Leggings,Nylon,Black,M,Autumn,Sporty,46.07,30,4.6,13,23,167,0.12
WC030054,Activewear,Sports Bra,Nylon,White,XXL,Spring,Sporty,59.12,20,2.9,2,61,46,0.19
WC030055,Tops,Tank Top,Cotton,Gray,M,Summer,Casual,35.82,0,0.0,0,73,7,0.07
WC030056,Tops,Long Sleeve Top,Cotton,Black,M,All Season,Casual,37.94,0,0.0,0,92,27,0.13
WC030057,Jeans,Bootcut Jeans,Denim,Red,M,Autumn,Streetwear,59.35,20,5.0,8,3,102,0.11
WC030058,Jeans,Skinny Jeans,Denim,Black,L,Winter,Casual,62.17,0,0.0,0,50,13,0.11
WC030059,Activewear,Leggings,Polyester,Yellow,XXL,Spring,Sporty,27.33,0,3.7,1,0,34,0.09
WC030060,Trousers,Wide-Leg Trousers,Linen,Beige,M,Summer,Minimalist,62.07,0,3.8,2,5,26,0.09
WC030061,Jackets,Leather Jacket,Polyester,Gray,L,All Season,Business Casual,97.09,0,0.0,0,10,10,0.09
WC030062,Tops,Long Sleeve Top,Cotton Blend,Navy,S,All Season,Casual,35.71,0,3.0,1,28,18,0.15
WC030063,Sweaters,Turtleneck,Cotton,Brown,XL,Autumn,Streetwear,27.37,15,4.5,6,25,93,0.06
WC030064,Jackets,Denim Jacket,Denim,Black,XS,All Season,Streetwear,147.15,0,4.9,8,28,145,0.06
WC030065,Tops,Long Sleeve Top,Cotton,Black,L,Spring,Elegant,49.84,20,0.0,0,5,12,0.12
WC030066,Skirts,Maxi Skirt,Cotton Blend,Brown,L,Winter,Formal,24.3,15,3.9,1,58,23,0.08
WC030067,Tops,Bodysuit,Cotton Blend,Pink,XL,All Season,Bohemian,17.84,25,3.4,7,63,87,0.17
WC030068,Sweaters,Knit Sweater,Wool,Green,M,Winter,Business Casual,53.91,0,3.8,5,15,231,0.06
WC030069,Jumpsuits,Romper,Viscose,Black,L,Spring,Business Casual,68.63,10,0.0,0,95,27,0.1
WC030070,Skirts,Pleated Skirt,Polyester,White,M,Spring,Business Casual,57.67,0,0.0,0,19,9,0.12
WC030071,Sweaters,Knit Sweater,Cotton,Black,L,Winter,Minimalist,52.8,40,4.0,11,17,163,0.07
WC030072,Blouses,Peplum Blouse,Cotton Blend,Black,M,Spring,Minimalist,26.85,0,0.0,0,70,13,0.11
WC030073,T-Shirts,V-Neck T-Shirt,Cotton,White,XXL,Spring,Casual,23.42,0,3.6,4,38,106,0.09
WC030074,Trousers,Tailored Trousers,Viscose,Navy,XL,All Season,Minimalist,55.83,0,0.0,0,52,4,0.09
WC030075,Dresses,Wrap Dress,Cotton Blend,Beige,M,Spring,Bohemian,47.83,10,4.1,2,21,31,0.13
WC030076,Cardigans,Long Cardigan,Cotton Blend,Red,XS,Autumn,Bohemian,73.4,40,3.6,6,44,107,0.11
WC030077,Skirts,Maxi Skirt,Polyester Blend,Gray,XXL,Summer,Casual,26.73,0,4.8,1,13,25,0.1
WC030078,Sets,Skirt Set,Cotton Blend,Black,M,All Season,Minimalist,66.03,30,4.3,127,48,1470,0.12
WC030079,Trousers,Straight Trousers,Polyester,Green,L,Spring,Business Casual,74.39,0,4.0,7,26,616,0.07
WC030080,Jeans,Skinny Jeans,Denim,White,M,Winter,Business Casual,84.45,15,0.0,0,16,23,0.11
WC030081,Sweaters,Knit Sweater,Cotton,Gray,S,Winter,Streetwear,29.5,10,3.7,1,56,19,0.09
WC030082,Dresses,Wrap Dress,Cotton Blend,Beige,XL,Autumn,Business Casual,34.57,0,0.0,0,22,5,0.14
WC030083,Skirts,Mini Skirt,Cotton,Blue,M,Spring,Casual,20.23,10,4.5,1,4,27,0.11
WC030084,Blouses,Peplum Blouse,Cotton,White,M,Winter,Business Casual,49.77,0,0.0,0,65,20,0.08
WC030085,T-Shirts,V-Neck T-Shirt,Cotton,Black,L,Summer,Casual,24.27,30,4.3,36,31,666,0.09
WC030086,Blouses,Button-Up Blouse,Cotton Blend,Black,S,Summer,Minimalist,51.56,0,4.6,3,4,90,0.06
WC030087,Jackets,Denim Jacket,Leather,Gray,S,Spring,Streetwear,60.74,0,4.9,1,30,22,0.09
WC030088,Sweaters,Knit Sweater,Wool,White,L,Winter,Formal,77.7,0,4.3,1,20,41,0.07
WC030089,Sweaters,Crewneck Sweater,Wool,Black,L,Winter,Business Casual,71.34,0,0.0,0,11,11,0.11
WC030090,Trousers,Tailored Trousers,Cotton,White,XXL,Autumn,Minimalist,42.75,0,5.0,10,35,139,0.1
WC030091,Activewear,Leggings,Polyester Blend,Brown,XL,Winter,Sporty,55.54,0,0.0,0,38,10,0.06
WC030092,Tops,Bodysuit,Cotton,Gray,S,All Season,Bohemian,16.8,0,0.0,0,129,26,0.11
WC030093,Coats,Long Coat,Wool,Gray,XS,Autumn,Casual,92.54,5,3.5,2,18,67,0.1
WC030094,T-Shirts,Basic T-Shirt,Cotton,Black,M,Spring,Casual,25.03,0,3.8,2,6,26,0.06
WC030095,Sets,Matching Suit,Cotton Blend,Black,L,Winter,Minimalist,53.46,0,2.8,2,36,207,0.17
WC030096,Jeans,Wide-Leg Jeans,Denim,White,L,Summer,Bohemian,62.69,10,5.0,2,84,27,0.1
WC030097,Dresses,Mini Dress,Cotton,Gray,L,All Season,Bohemian,68.67,20,4.0,1,15,139,0.16
WC030098,Skirts,Mini Skirt,Cotton,Red,M,Spring,Streetwear,54.06,0,4.6,4,86,67,0.1
WC030099,Activewear,Athletic Top,Polyester Blend,Beige,M,Summer,Sporty,74.14,0,4.2,1,15,42,0.13
WC030100,Blouses,Button-Up Blouse,Cotton,Blue,L,All Season,Minimalist,25.39,0,4.0,1,22,22,0.11
WC030101,Trousers,Tailored Trousers,Cotton,Pink,S,Autumn,Minimalist,55.08,30,0.0,0,34,6,0.1
WC030102,Coats,Trench Coat,Polyester Blend,Black,XL,Autumn,Bohemian,83.99,0,0.0,0,6,9,0.08
WC030103,T-Shirts,V-Neck T-Shirt,Cotton,Purple,L,Spring,Casual,30.8,10,3.9,15,13,183,0.06
WC030104,Activewear,Sports Bra,Polyester,Green,M,All Season,Sporty,68.28,10,0.0,0,0,3,0.06
WC030105,Trousers,Straight Trousers,Polyester Blend,Black,XS,Spring,Formal,69.53,0,4.7,10,16,174,0.07
WC030106,Tops,Long Sleeve Top,Cotton,Beige,XS,Autumn,Casual,18.65,5,4.2,1,23,24,0.11
WC030107,Jumpsuits,Utility Jumpsuit,Linen,White,S,Summer,Casual,47.96,20,0.0,0,9,1,0.11
WC030108,Trousers,Wide-Leg Trousers,Polyester,White,XXL,Autumn,Minimalist,34.28,0,4.1,3,9,92,0.11
WC030109,Trousers,Tailored Trousers,Cotton,Gray,M,All Season,Formal,69.69,15,4.4,2,0,23,0.13
WC030110,Jackets,Leather Jacket,Polyester,Gray,L,All Season,Casual,52.39,15,4.0,16,188,256,0.1
WC030111,Dresses,Maxi Dress,Cotton Blend,Red,XL,Spring,Bohemian,93.36,0,3.9,186,17,2288,0.16
WC030112,Skirts,Midi Skirt,Cotton Blend,Yellow,L,Autumn,Bohemian,27.05,5,4.2,8,27,110,0.06
WC030113,Sweaters,Crewneck Sweater,Cotton,White,M,Winter,Business Casual,66.14,20,4.5,5,11,66,0.1
WC030114,Dresses,Mini Dress,Cotton Blend,Beige,S,Autumn,Minimalist,103.89,0,0.0,0,29,21,0.12
WC030115,Tops,Long Sleeve Top,Cotton Blend,Green,XL,All Season,Business Casual,34.68,0,0.0,0,4,12,0.07
WC030116,Skirts,Pleated Skirt,Polyester,Brown,L,Autumn,Casual,48.72,0,0.0,0,17,8,0.09
WC030117,T-Shirts,V-Neck T-Shirt,Cotton Blend,Gray,S,All Season,Casual,23.65,15,0.0,0,24,11,0.12
WC030118,Dresses,Shirt Dress,Cotton,Blue,S,All Season,Bohemian,117.48,40,4.0,8,21,163,0.14
WC030119,T-Shirts,Graphic T-Shirt,Cotton,Red,S,Summer,Casual,27.9,15,4.1,3,6,89,0.13
WC030120,Sets,Skirt Set,Cotton,Navy,M,Summer,Casual,67.66,10,4.4,3,1,83,0.13
WC030121,Jackets,Bomber Jacket,Denim,Navy,L,Spring,Business Casual,116.57,0,4.5,3,5,31,0.1
WC030122,Dresses,Shirt Dress,Linen,Gray,L,Summer,Business Casual,101.29,10,4.9,43,13,580,0.11
WC030123,Sweaters,Crewneck Sweater,Polyester Blend,Black,S,Winter,Bohemian,82.59,20,0.0,0,65,12,0.07
WC030124,Jackets,Bomber Jacket,Leather,Green,S,Spring,Business Casual,137.81,50,3.6,4,43,130,0.09
WC030125,Coats,Wool Coat,Cotton,Gray,XL,Winter,Bohemian,146.07,15,4.0,30,14,408,0.07
WC030126,Tops,Long Sleeve Top,Cotton Blend,White,M,Spring,Bohemian,43.49,50,3.5,2,42,94,0.13
WC030127,Dresses,Shirt Dress,Cotton Blend,White,M,Autumn,Streetwear,42.95,0,4.5,6,0,72,0.16
WC030128,Jeans,Bootcut Jeans,Denim,White,L,All Season,Business Casual,44.59,0,0.0,0,56,6,0.15
WC030129,Dresses,Maxi Dress,Cotton,Black,XS,Summer,Elegant,141.3,0,0.0,0,22,17,0.15
WC030130,Dresses,Mini Dress,Viscose,Black,L,Spring,Business Casual,109.55,0,0.0,0,57,37,0.11
WC030131,Sweaters,Turtleneck,Wool,Blue,S,Winter,Casual,61.72,10,3.9,6,75,106,0.08
WC030132,Sweaters,Crewneck Sweater,Wool,Green,L,Winter,Casual,43.79,0,0.0,0,2,64,0.08
WC030133,T-Shirts,V-Neck T-Shirt,Cotton Blend,Gray,L,Summer,Casual,13.78,15,0.0,0,13,9,0.08
WC030134,Cardigans,Cropped Cardigan,Polyester,Gray,XS,Summer,Business Casual,84.13,20,4.1,6,67,237,0.11
WC030135,Skirts,Pleated Skirt,Cotton,White,M,Summer,Formal,35.94,0,4.6,12,131,209,0.12
WC030136,Dresses,Maxi Dress,Linen,Navy,M,Summer,Formal,124.73,10,5.0,5,23,191,0.12
